enst	hgnc	ensg	mis_n_pos	mis_prop_exp	mis_n_exp	mis_prop_obs	mis_n_obs	mis_oe	mis_oe_diff	mis_z	mis_p	non_n_pos	non_prop_exp	non_n_exp	non_prop_obs	non_n_obs	non_oe	non_oe_diff	non_z	non_p	syn_n_pos	syn_prop_exp	syn_n_exp	syn_prop_obs	syn_n_obs	syn_oe	syn_oe_diff	syn_z	syn_p
ENST00000305921	PPM1D	ENSG00000170836	3855	0.1009966206818743	389.34	0.0721141374837872	278.0	0.7140288693686753	-0.191790164633092	-5.951310878926781	1.330016361766312e-09	207	0.0933609623622949	19.33	0.0241545893719806	5.0	0.2586652871184687	-0.3168153871145192	-3.4224049433910344	0.0003103489835367	1220	0.1177450890606685	143.65	0.1237704918032786	151.0	1.051166028541594	0.2047669484449631	0.6529765013887919	0.7431142861004638
ENST00000249363	LRRC4	ENSG00000128594	4186	0.1015581194621042	425.12	0.0860009555661729	360.0	0.8468197214904027	-0.0630779223454633	-3.3321743707653524	0.0004308512335057	182	0.1047787308147448	19.07	0.0274725274725274	5.0	0.2621919244887257	-0.3131483974314082	-3.4052443109742945	0.0003305244256034	1362	0.1282198688441571	174.64	0.1615271659324522	220.0	1.2597343105817682	0.398213769020834	3.6766035065427896	0.9998818200116396
ENST00000284957	RABGEF1	ENSG00000154710	3236	0.0950150902865889	307.47	0.080655129789864	261.0	0.8488633037369498	-0.04480366107024	-2.785739743379003	0.0026702865587225	214	0.0899345933379255	19.25	0.0233644859813084	5.0	0.2597402597402597	-0.3140590783204321	-3.403975716597715	0.0003320632862157	888	0.1246797614653701	110.72	0.1171171171171171	104.0	0.9393063583815028	0.1135781563238933	-0.6821795459250333	0.247562713307666
ENST00000355680	PRMT2	ENSG00000160310	2801	0.099557540756735	278.86	0.0789003927168868	221.0	0.7925123717994692	-0.0961139816979962	-3.6514205337262777	0.0001303968985941	170	0.1109594675840551	18.86	0.0294117647058823	5.0	0.2651113467656416	-0.3093860426599343	-3.3852693546035386	0.0003555422009685	812	0.1293231037093506	105.01	0.1305418719211822	106.0	1.0094276735548997	0.1878957435722736	0.1034981443441086	0.5412161889071928
ENST00000206249	ESR1	ENSG00000091831	3817	0.1017663813626908	388.44	0.0720461095100864	275.0	0.7079600453094429	-0.1977903585728365	-6.073192384673633	6.269603976409076e-10	202	0.0943828864318642	19.07	0.0247524752475247	5.0	0.2621919244887257	-0.3106406873996958	-3.3849768795430517	0.0003559212505142	1171	0.1337899874136876	156.67	0.1357813834329632	159.0	1.0148720239994895	0.1606088936160168	0.2001763084818304	0.5793286523669221
ENST00000296577	ABCE1	ENSG00000164163	3903	0.096938026164758	378.35	0.0476556495003843	186.0	0.491608299193868	-0.4126369110965722	-10.406029564511137	1.1636329597911912e-25	262	0.0736111005716819	19.29	0.0190839694656488	5.0	0.2592016588906169	-0.3112396987705851	-3.3798308617240425	0.0003626522488273	1161	0.1129569436866455	131.14	0.1136950904392764	132.0	1.006557877077932	0.1677515031668118	0.0794566053339626	0.5316652768176265
ENST00000351193	NMD3	ENSG00000169251	3334	0.0953835859479501	318.01	0.0878824235152969	293.0	0.9213546743813088	0.0258894285460749	-1.4744916346682178	0.070174634196461	215	0.0886787078895198	19.07	0.0232558139534883	5.0	0.2621919244887257	-0.3093040152284604	-3.374454246430588	0.0003698110491337	925	0.1199164690678116	110.92	0.1427027027027027	132.0	1.1900468806346916	0.3646289976657164	2.133251448682826	0.9835479476569596
ENST00000262891	MARK4	ENSG00000007047	4662	0.1042457041193809	485.99	0.0716430716430716	334.0	0.6872569394431984	-0.2285982527691835	-7.284760355770159	1.6112129642440693e-13	203	0.0935607282202629	18.99	0.0246305418719211	5.0	0.2632964718272775	-0.3085272212945726	-3.3724173754233298	0.0003725571959332	1623	0.1324603860917143	214.98	0.1312384473197781	213.0	0.990789840915434	0.1152958980943353	-0.1452181966625212	0.4422692996818974
ENST00000277632	MINDY3	ENSG00000148481	2882	0.0950877568524934	274.04	0.0881332408049965	254.0	0.9268719894905852	0.0394988643623888	-1.2727654235564323	0.1015506470460392	223	0.0854565353486409	19.06	0.0224215246636771	5.0	0.2623294858342078	-0.3083069433183858	-3.3671266054047817	0.0003797790447317	855	0.117899430535305	100.8	0.1345029239766081	115.0	1.1408730158730158	0.3242176614021306	1.5054544764258877	0.9338963637985968
ENST00000357899	ZBTB44	ENSG00000196323	3713	0.0965766367349027	358.59	0.0686776191758685	255.0	0.7111185476449428	-0.1905040758745808	-5.755322806362631	4.323819334120967e-09	216	0.0879360596365931	18.99	0.0231481481481481	5.0	0.2632964718272775	-0.3072161970692849	-3.3622090462586214	0.0003866078153152	1114	0.1196593132605002	133.3	0.1292639138240574	144.0	1.080270067516879	0.2395487408283968	0.9876959283630028	0.8383492054076466
ENST00000341318	KAT5	ENSG00000172977	3435	0.1002292685933094	344.29	0.060844250363901	209.0	0.6070463853147056	-0.2927569256420185	-7.686545635698856	7.558039150327252e-15	199	0.0944641286706064	18.8	0.0251256281407035	5.0	0.2659574468085106	-0.3038717595361285	-3.3443728791442853	0.000412344069106	1112	0.1321047929299954	146.9	0.1924460431654676	214.0	1.4567733151803948	0.6074236339870132	5.942562602726514	0.9999999985969978
ENST00000373997	A1CF	ENSG00000148584	3756	0.1006918484129993	378.2	0.0835995740149094	314.0	0.8302485457429931	-0.0741768721972122	-3.4810577361181974	0.0002497189109108	236	0.080215009437141	18.93	0.0211864406779661	5.0	0.2641310089804543	-0.3038454330939137	-3.338468448084707	0.0004212079844724	1209	0.1177202007591593	142.32	0.1257237386269644	152.0	1.0680157391793144	0.2223323268524284	0.8635082469159457	0.8060709564317204
ENST00000261497	USP22	ENSG00000124422	3424	0.09861880637267	337.67	0.0569509345794392	195.0	0.5774868954896792	-0.3212489855547049	-8.17775471248544	1.4459084062982292e-16	189	0.0988179622481248	18.68	0.0264550264550264	5.0	0.2676659528907923	-0.3018019789669323	-3.333672018308633	0.0004285382812237	961	0.1389131150017031	133.5	0.1477627471383975	142.0	1.0636704119850189	0.2210825651514644	0.7932166098525284	0.7861741840743122
ENST00000433529	TIA1	ENSG00000116001	2533	0.0991797381129619	251.22	0.0754046585076983	191.0	0.760289785845076	-0.1223453526637198	-4.003215992702764	3.124360201344739e-05	166	0.1107581348919061	18.39	0.0301204819277108	5.0	0.2718868950516585	-0.2970744880209374	-3.3105042928118404	0.0004656401186519	731	0.1149732698347112	84.05	0.1176470588235294	86.0	1.0232004759071982	0.2243269105640728	0.2266257130848905	0.5896426018510026
ENST00000274711	LRRTM2	ENSG00000146006	3356	0.0956500248656517	321.0	0.0643623361144219	216.0	0.6728971962616822	-0.2230717884969929	-6.162737217584771	3.5749052810797806e-10	206	0.0902166262426368	18.58	0.0242718446601941	5.0	0.2691065662002153	-0.2972425980578032	-3.303708763467188	0.000477074491924	1015	0.1238546620698285	125.71	0.129064039408867	131.0	1.0420809800334103	0.2057049658609924	0.5038190458575826	0.6928057287267866
ENST00000344096	DYRK2	ENSG00000127334	3857	0.1010838784305954	389.88	0.0873736064298677	337.0	0.8643685236483021	-0.0415201470295524	-2.824687169830638	0.0023663398866264	198	0.0930774191651009	18.43	0.0252525252525252	5.0	0.2712967986977753	-0.2939143123582035	-3.284841692410525	0.0005101984343942	1199	0.1288999053164578	154.55	0.1326105087572977	159.0	1.0287932707861531	0.1759385152236996	0.3834368117472604	0.6493020433402957
ENST00000409735	PLD3	ENSG00000105223	3101	0.1022694389462166	317.14	0.0831989680748145	258.0	0.8135208425301129	-0.0822000570101082	-3.504825160075827	0.0002284536185597	147	0.1227333952073396	18.04	0.0340136054421768	5.0	0.2771618625277162	-0.2906489991763856	-3.2781739781462305	0.0005224048919124	1023	0.1339415421112312	137.02	0.1358748778103616	139.0	1.014450445190483	0.1702715324782954	0.1815573503689286	0.572034939029893
ENST00000607772	CNKSR3	ENSG00000153721	3520	0.0985304606571398	346.83	0.0846590909090909	298.0	0.8592105642533806	-0.0408660753302387	-2.761403653327802	0.0028776747470389	207	0.0883216977294948	18.28	0.0241545893719806	5.0	0.2735229759299781	-0.2888037544096898	-3.253442440376887	0.0005700791069642	1147	0.1249058698005878	143.27	0.1290322580645161	148.0	1.033014587841139	0.1861946859884564	0.4227007215437693	0.6637431854545971
ENST00000369799	AHCYL1	ENSG00000168710	3423	0.0992951262241927	339.89	0.0473269062226117	162.0	0.4766247903733561	-0.4224796783005768	-10.166841870941177	1.3940097452887476e-24	199	0.0915346294639312	18.22	0.0251256281407035	5.0	0.274423710208562	-0.2878697580159594	-3.248677382913429	0.0005797144713591	1043	0.1246898518032911	130.05	0.1198465963566634	125.0	0.9611687812379852	0.1219633459119897	-0.4734596727095562	0.3179426327929281
ENST00000370455	SMAP1	ENSG00000112305	3043	0.0993078886357827	302.19	0.0966151823858034	294.0	0.9728978457261988	0.0799002214138184	-0.4966608194721628	0.3097141281618555	172	0.1047429554534926	18.02	0.0290697674418604	5.0	0.2774694783573806	-0.2856171573083663	-3.240932370586588	0.0005956972256318	937	0.112471662138475	105.39	0.1302027748132337	122.0	1.1576050858715248	0.3374705791895066	1.7178811493827466	0.9570908520808074
ENST00000311635	FBXO31	ENSG00000103264	3374	0.1055637942005922	356.17	0.0933609958506224	315.0	0.884409130471404	-0.0173724952080637	-2.306746088059344	0.010534489653681	155	0.1151795328296146	17.85	0.032258064516129	5.0	0.2801120448179272	-0.2835508303910073	-3.233833058877437	0.0006107041402772	1054	0.1406037296813282	148.2	0.1688804554079696	178.0	1.2010796221322535	0.3503336627979734	2.6409140800017754	0.9958658657515403
ENST00000397128	PRKAA1	ENSG00000132356	3669	0.0973961980980684	357.35	0.0599618424638866	220.0	0.6156429271022806	-0.2858535388268993	-7.6475906997084	1.0238990152066118e-14	234	0.0777175230863776	18.19	0.0213675213675213	5.0	0.2748763056624518	-0.2837436789165143	-3.2196629370981467	0.0006417070112905	1071	0.1190234236787681	127.47	0.1260504201680672	135.0	1.0590727229936456	0.222009573396353	0.7101761317343043	0.7612025399509021
ENST00000354619	ERO1B	ENSG00000086619	3032	0.0945748850833949	286.75	0.0814643799472295	247.0	0.8613775065387969	-0.0284883826314614	-2.4670039445567373	0.0068124428328588	224	0.0809928724611234	18.14	0.0223214285714285	5.0	0.2756339581036383	-0.2832426168458246	-3.2186069497081657	0.0006440746154313	876	0.1241247167360008	108.73	0.1255707762557077	110.0	1.011680309022349	0.1875893002962172	0.1298039627903685	0.5516392362048098
ENST00000315285	SPAST	ENSG00000021574	3912	0.0995681428666062	389.51	0.0881901840490797	345.0	0.8857282226386999	-0.0200364181200038	-2.376720714023901	0.0087336539414036	220	0.0820211826822026	18.04	0.0227272727272727	5.0	0.2771618625277162	-0.280769131604368	-3.205103706540335	0.0006750691253196	1274	0.1152816682603946	146.87	0.1200941915227629	153.0	1.04173759106693	0.1938573973844187	0.5378670207826023	0.7046655709772486
ENST00000306917	FEM1B	ENSG00000169018	4096	0.0984435535133311	403.22	0.058837890625	241.0	0.5976886067159367	-0.3096346129636832	-8.50838548407051	8.818598751568616e-18	216	0.0829327639691146	17.91	0.0231481481481481	5.0	0.2791736460078168	-0.2773619818181032	-3.1860505323309263	0.0007211470153061	1232	0.123397555172511	152.03	0.1241883116883117	153.0	1.0063803196737486	0.1552104281334505	0.0843904915766086	0.533627016529088
ENST00000302279	FNTA	ENSG00000168522	2480	0.0959355134886491	237.92	0.0939516129032258	233.0	0.9793207800941494	0.1001389500647739	-0.3354720472144195	0.3686345136787459	175	0.1006223701262714	17.61	0.0285714285714285	5.0	0.2839295854628052	-0.2731223219319643	-3.1684026865237795	0.0007663952666382	683	0.1322585524248391	90.33	0.150805270863836	103.0	1.140263478357135	0.3323606752627112	1.430771818067832	0.9237521887571084
ENST00000645831	FOXC1	ENSG00000054598	3367	0.1104934545306937	372.03	0.1351351351351351	455.0	1.2230196489530416	0.3188565652180368	4.560884059072802	0.999997453064874	147	0.1182213333516105	17.38	0.0340136054421768	5.0	0.287686996547756	-0.2708225767125025	-3.1621531243563563	0.0007830359536571	1038	0.1494613438832209	155.14	0.26878612716763	279.0	1.7983756606935672	0.9434972417106636	10.782460138053713	1.0
ENST00000375559	F10	ENSG00000126218	3162	0.101048295179099	319.51	0.0736875395319418	233.0	0.7292416512785203	-0.166797254239904	-5.104771944258856	1.6559684095016005e-07	178	0.0983726097450049	17.51	0.0280898876404494	5.0	0.2855511136493432	-0.2697003355504303	-3.1485306841105043	0.0008204674754881	892	0.139862182764977	124.76	0.1378923766816143	123.0	0.9858929143956396	0.1486348714041849	-0.1696179185088856	0.432655314908245
ENST00000539935	CACNB4	ENSG00000182389	3331	0.0980070254757634	326.46	0.0651456019213449	217.0	0.6647062427249893	-0.2322708626916667	-6.37886642110098	8.920177841613803e-11	192	0.0914264448014948	17.55	0.0260416666666666	5.0	0.2849002849002849	-0.2691954702883858	-3.1434843794834797	0.000834746629462	1052	0.1189862259823187	125.17	0.1121673003802281	118.0	0.9427179036510346	0.1071487247234391	-0.6830997524689589	0.2472719059194841
ENST00000370888	LRRC1	ENSG00000137269	3332	0.0935587454054463	311.74	0.0813325330132052	271.0	0.8693141720664657	-0.0249984236659657	-2.423440749036826	0.0076871305070109	219	0.0805525788771886	17.64	0.0228310502283105	5.0	0.2834467120181406	-0.2690978827576116	-3.1387498687039503	0.000848351053471	1086	0.124129484326712	134.8	0.1243093922651933	135.0	1.0014836795252224	0.1594686074176624	0.017980750327168	0.5071728950284475
ENST00000331366	CPNE8	ENSG00000139117	3690	0.0968065268715005	357.22	0.073170731707317	270.0	0.7558367392643188	-0.1456095493976689	-4.855575213496425	6.001889008913451e-07	232	0.0762233507037279	17.68	0.021551724137931	5.0	0.2828054298642534	-0.2692300990252747	-3.138184545773161	0.0008499890444957	1101	0.1174707976866474	129.34	0.1162579473206176	128.0	0.9896397092933352	0.1515423808178286	-0.1249888815281201	0.4502661762831366
ENST00000369429	TBX15	ENSG00000092607	3916	0.1005458603954709	393.74	0.0942288049029622	369.0	0.9371666582008432	0.0308439149826507	-1.314511602328428	0.094337048120322	187	0.0933844399682235	17.46	0.0267379679144385	5.0	0.286368843069874	-0.2670487473382436	-3.13219739902363	0.0008675158890386	1230	0.1202266703434895	147.88	0.132520325203252	163.0	1.1022450635650527	0.2534202530455099	1.3257076614058685	0.90753172564262
ENST00000301050	CACNB3	ENSG00000167535	3075	0.1005051354317947	309.05	0.0738211382113821	227.0	0.7345089791295907	-0.1597531044070618	-4.921301540189567	4.298527605216176e-07	162	0.1068913231264473	17.32	0.0308641975308641	5.0	0.2886836027713625	-0.2662021333561713	-3.131862578608557	0.0008685057902732	986	0.1332592827027587	131.39	0.1267748478701825	125.0	0.9513661618083568	0.1105523918041446	-0.5991247383299265	0.2745448530319744
ENST00000247833	RAB3IP	ENSG00000127328	2974	0.0948851206902995	282.19	0.0911230665770006	271.0	0.960345866260321	0.0713477640510903	-0.700075067383403	0.2419402127532041	223	0.0789142728946784	17.6	0.0224215246636771	5.0	0.284090909090909	-0.2675067139026974	-3.129084765309611	0.0008767585768044	898	0.1177980782789481	105.78	0.1369710467706013	123.0	1.162790697674419	0.3417790703903616	1.7822738061533332	0.9626477039713708
ENST00000361897	NOS1AP	ENSG00000198929	3234	0.0989180877288462	319.9	0.0791589363017934	256.0	0.8002500781494217	-0.0957286012075436	-3.763728652603448	8.369926139892334e-05	172	0.1006801756099514	17.32	0.0290697674418604	5.0	0.2886836027713625	-0.2646647202888325	-3.1211260387698965	0.0009008045368133	995	0.1337111404726615	133.04	0.1326633165829145	132.0	0.9921828021647624	0.1503382363650253	-0.0971146333828586	0.4613176800166151
ENST00000611864	MGAT4C	ENSG00000182050	3154	0.0940191707622249	296.54	0.0754597336715282	238.0	0.802589869832063	-0.0890751913726428	-3.571313143955964	0.0001775979564485	222	0.0787738499433139	17.49	0.0225225225225225	5.0	0.2858776443682104	-0.2642765279130678	-3.111251351060541	0.0009314814644873	888	0.1182659681300537	105.02	0.1114864864864864	99.0	0.9426775852218624	0.1222669085869162	-0.6256108537511307	0.2657851089635369
ENST00000263932	TNFRSF8	ENSG00000120949	3743	0.1047032758757303	391.9	0.0857600854929201	321.0	0.8190865016585864	-0.0872346505878384	-3.78529215773496	7.676405173259237e-05	179	0.0964346372172233	17.26	0.0279329608938547	5.0	0.2896871378910776	-0.2618930037183427	-3.104784075017584	0.0009520898857521	1244	0.1304267990391675	162.25	0.1471061093247588	183.0	1.1278890600924498	0.2713744084237047	1.74683460486239	0.9596669839742696
ENST00000684151	TMEM181	ENSG00000146433	3064	0.0956937042389168	293.21	0.0985639686684073	302.0	1.0299785136932575	0.1388263510449603	0.5400908617167199	0.7054328137712113	182	0.0947401351396716	17.24	0.0274725274725274	5.0	0.2900232018561485	-0.2608881987550067	-3.0987607293850656	0.0009716594715957	936	0.1274152045960429	119.26	0.1335470085470085	125.0	1.0481301358376656	0.2157800592257328	0.5626155569420119	0.7131516518542718
ENST00000227752	IL10RA	ENSG00000110324	3735	0.09919464723872	370.49	0.0888888888888888	332.0	0.8961105562903182	-0.0072456102267226	-2.1070054560767213	0.0175585533170829	173	0.0993641705684541	17.19	0.0289017341040462	5.0	0.2908667830133798	-0.2605069025992836	-3.0980697542351714	0.0009739278767131	1203	0.1297055012394529	156.04	0.1396508728179551	168.0	1.07664701358626	0.22302278549632	1.026695149377751	0.8477179829697603
ENST00000297350	TNFRSF11B	ENSG00000164761	2640	0.0944068175003852	249.23	0.0825757575757575	218.0	0.874694057697709	-0.0071621190422964	-2.079013773337499	0.0188080422662358	187	0.0923124766405391	17.26	0.0267379679144385	5.0	0.2896871378910776	-0.2608795396287404	-3.097829167660981	0.0009747188398281	711	0.1285139969704482	91.37	0.1293952180028129	92.0	1.0068950421363685	0.1983066552633666	0.0702124666776426	0.5279877240794294
ENST00000264220	PPAT	ENSG00000128059	3324	0.0992320610051081	329.85	0.0547533092659446	182.0	0.5517659542216159	-0.3458109171602367	-8.577300635462306	4.856276105185784e-18	224	0.0777365190333207	17.41	0.0223214285714285	5.0	0.2871912693854107	-0.2617438204502639	-3.09750492026092	0.0009757857830432	1042	0.1137960397433906	118.58	0.1209213051823416	126.0	1.062573789846517	0.2320143976495695	0.7242766596176633	0.7655520483538876
ENST00000262518	SRCAP	ENSG00000080603	20041	0.103988423884643	2084.03	0.0916121950002494	1836.0	0.8809853984827473	-0.0783746941465427	-5.739825883502022	4.738697078763068e-09	931	0.0938983401026256	87.42	0.0064446831364124	6.0	0.0686341798215511	-0.7318245391509671	-9.14819460663861	2.89464676122646e-20	7542	0.1171037731797559	883.2	0.1347122779103686	1016.0	1.1503623188405796	0.2123312796188796	4.755820643346928	0.9999990117905696
ENST00000367603	HIVEP2	ENSG00000010818	15866	0.0985567896394175	1563.7	0.0846464137148619	1343.0	0.8588603952164737	-0.0940808666186285	-5.878413494617443	2.0710858686778806e-09	1016	0.0843225552305656	85.67	0.0059055118110236	6.0	0.0700361853624372	-0.7273352742190973	-8.995269518858818	1.1782664999248665e-19	4835	0.1211452981783051	585.74	0.1298862461220269	628.0	1.07214805203674	0.1480678616742705	1.862708735059364	0.968748371872456
